topic,paper_ID,sentence_ID,info-unit,sub,pred,obj
translation,68,135,results,best,achieves,accuracy
translation,68,135,results,accuracy,of,90.81 %
translation,68,135,results,90.81 %,on,test set
translation,68,135,results,previously best result,by,more than 1.3 %
translation,68,135,results,outperforming,has,previously best result
translation,68,135,results,Results,has,Our supertagging model ( BiLSTM3 - HW - CNN - POS )
translation,68,140,results,performance,with,BiLSTM3
translation,68,140,results,predicted POS tags or supertags,has,deteriorates
translation,68,140,results,deteriorates,has,performance
translation,68,140,results,Results,adding,predicted POS tags or supertags
translation,68,143,results,parsing model,with,best dev performance
translation,68,143,results,best dev performance,on,test set
translation,68,143,results,best dev performance,has,CNN )
translation,68,143,results,Results,evaluate,parsing model
translation,68,144,results,improvements,of,1.8 and 1.7 points
translation,68,144,results,1.8 and 1.7 points,from,state - of- the- art
translation,68,148,results,our full joint model,that,our joint graph - based parser
translation,68,148,results,our full joint model,performs,1 2 3 4 5 6
translation,68,148,results,our full joint model,performs,our joint graph - based parser
translation,68,148,results,distance,between,dependency and the root of a parse
translation,68,148,results,Results,observe,our full joint model
translation,68,149,results,outperforms,across,all conditions
translation,68,149,results,graph - based parser,has,outperforms
translation,68,149,results,outperforms,has,shift-reduce parser
translation,68,149,results,Results,has,graph - based parser
translation,68,150,results,graph - based parser,shows,less of an effect
translation,68,150,results,less of an effect,of,dependency length
translation,68,161,results,Parsing performance,falls behind,best non-joint parser
translation,68,161,results,best non-joint parser,by,0.7 LAS points
translation,68,161,results,Results,has,Parsing performance
translation,68,193,results,joint method,yields,78.1 %
translation,68,193,results,joint method,yields,76.4 %
translation,68,193,results,joint method,yields,improvements
translation,68,193,results,78.1 %,in,accuracy
translation,68,193,results,76.4 %,in,F1
translation,68,193,results,improvements,of,2.4 and 2.7 points
translation,68,193,results,2.4 and 2.7 points,over,previously reported best results
translation,68,193,results,Results,has,joint method
translation,68,204,results,other parsers,including,neural network shift-reduce TAG parser
translation,68,204,results,joint parser,has,outperforms
translation,68,204,results,outperforms,has,other parsers
translation,68,204,results,Results,has,joint parser
translation,68,205,results,Our data-driven parsers,yield,relatively low performance
translation,68,205,results,relatively low performance,in,ObQ and RNR constructions
translation,68,205,results,Results,has,Our data-driven parsers
translation,69,29,ablation-analysis,uptraining,with,"2,000 labeled questions"
translation,69,29,ablation-analysis,"2,000 labeled questions",improves,accuracy
translation,69,29,ablation-analysis,accuracy,to,84.14 %
translation,69,29,ablation-analysis,accuracy,fully recovering,drop
translation,69,29,ablation-analysis,drop,between,in - domain and out -of- domain accuracy
translation,69,29,ablation-analysis,Ablation analysis,Combining,uptraining
translation,69,85,ablation-analysis,lexicalized parser,loses,1.5 % F 1
translation,69,85,ablation-analysis,latent variable parser,loses,only 0.7 %
translation,69,85,ablation-analysis,training and test data,has,lexicalized parser
translation,69,85,ablation-analysis,Ablation analysis,When,training and test data
translation,69,79,experiments,constituency parsers,observe,lexicalized ( reranking ) parser
translation,69,79,experiments,constituency parsers,observe,loses more
translation,69,79,experiments,lexicalized ( reranking ) parser,and Johnson ( 2005 ),loses more
translation,69,79,experiments,loses more,than,latent variable approach
translation,69,79,experiments,lexicalized ( reranking ) parser,has,loses more
translation,69,9,results,results,comparable to,2 K labeled questions
translation,69,9,results,2 K labeled questions,for,training
translation,69,9,results,Results,Uptraining with,100K unlabeled questions
translation,69,28,results,accuracy,of,linear time parser
translation,69,28,results,linear time parser,on,question test set
translation,69,28,results,60.06 % ( LAS ),to,76.94 %
translation,69,28,results,76.94 %,after,uptraining
translation,69,28,results,Results,has,accuracy
translation,69,95,results,even a modest amount of labeled data,from,target domain
translation,69,95,results,significantly boost,giving,double - digit improvements
translation,69,95,results,parsing performance,giving,double - digit improvements
translation,69,95,results,double - digit improvements,in,some cases
translation,69,95,results,significantly boost,has,parsing performance
translation,69,127,results,self-training,provides,only modest improvements
translation,69,127,results,only modest improvements,of,less than 2 %
translation,69,127,results,uptraining,gives,double - digit improvements
translation,69,127,results,double - digit improvements,in,some cases
translation,69,131,results,Our uptraining procedure,improves,parse quality
translation,69,131,results,parse quality,on,out -of- domain data
translation,69,131,results,parse quality,level of,in-domain accuracy
translation,69,131,results,Results,has,Our uptraining procedure
translation,69,184,results,large amounts of unlabeled data,gives,similar improvements
translation,69,184,results,similar improvements,having access to,"2,000 labeled sentences"
translation,69,184,results,"2,000 labeled sentences",from,target domain
translation,69,184,results,Results,Uptraining with,large amounts of unlabeled data
translation,70,91,baselines,DCST ++,is,augmentation
translation,70,91,baselines,augmentation,over,DCST
translation,70,91,baselines,augmentation,integrates,encoder outputs
translation,70,91,baselines,encoder outputs,from,neural morphological tagger
translation,70,91,baselines,encoder outputs,"al. , 2020 )",gating mechanism
translation,70,91,baselines,Baselines,has,DCST ++
translation,70,5,model,joint morphological parsing and dependency parsing,has,in Sanskrit
translation,70,6,model,Energy based model framework,proposed for,several structured prediction tasks
translation,70,6,model,several structured prediction tasks,in,Sanskrit
translation,70,6,model,Energy based model framework,has,"et al. , 2020 )"
translation,70,6,model,Model,extend,Energy based model framework
translation,70,7,model,framework 's default input graph generation method,modified to generate,multigraph
translation,70,7,model,multigraph,use of,exact search inference
translation,70,7,model,Model,has,framework 's default input graph generation method
translation,70,8,model,input search space,using,linguistically motivated approach
translation,70,8,model,linguistically motivated approach,rooted in,traditional grammatical analysis of Sanskrit
translation,70,8,model,Model,prune,input search space
translation,70,14,model,joint model,for,morphosyntactic parsing
translation,70,14,model,multigraph - EBM ( MG - EBM ),has,joint model
translation,70,14,model,Model,present,multigraph - EBM ( MG - EBM )
translation,70,59,model,Proposed Model Multigraph -EBM ( MG - EBM ),extends,EBM framework
translation,70,59,model,MG - EBM,has,Proposed Model Multigraph -EBM ( MG - EBM )
translation,70,59,model,Model,has,MG - EBM
translation,70,36,results,MP results,obtained from,joint model
translation,70,36,results,joint model,has,outperforms
translation,70,36,results,outperforms,has,standalone MP models
translation,70,36,results,Results,demonstrate that,MP results
translation,70,102,results,state of the art ( SOTA ) results,in,MP
translation,70,102,results,state of the art ( SOTA ) results,in,DP
translation,70,102,results,state of the art ( SOTA ) results,in,DP
translation,70,102,results,state of the art ( SOTA ) results,both in,standalone
translation,70,102,results,state of the art ( SOTA ) results,both in,joint morphosyntactic parsing setting
translation,70,102,results,standalone,with,gold morphological tags as input
translation,70,104,results,MG - EBM,has,outperforms
translation,70,104,results,outperforms,has,C-EBM
translation,70,104,results,Results,shows,MG - EBM
translation,70,105,results,MG-EBM,achieves,SOTA results
translation,70,105,results,SOTA results,for,DP
translation,70,105,results,SOTA results,followed by,DCST ++.
translation,70,105,results,DP,in,joint setting
translation,70,105,results,Results,has,MG-EBM
translation,70,111,results,5 point and 11 point F- Score increase,for,morphological parsing
translation,70,111,results,morphological parsing,compared to,P-EBM
translation,70,112,results,JP -EBM - Prune,has,outperforms
translation,70,112,results,outperforms,has,C-EBM
translation,70,112,results,Results,has,JP -EBM - Prune
translation,70,118,results,joint models,for,morphological parsing
translation,70,118,results,joint models,for,DP
translation,70,118,results,DP,has,outperform
translation,70,118,results,outperform,has,YAP
